66	87	6.9366	6.9139
66	88	12.4388	4.9257
66	90	20.8602	5.2272
66	91	9.6162	1.2369
66	92	2.6435	1.2526
66	93	10.4733	2.6929
66	96	17.6641	6.6041
66	97	11.7543	8.9466
67	1	17.7541	7.9075
67	2	10.8071	6.7779
67	4	9.1736	7.1128
67	6	14.9854	5.9912
67	9	13.1198	2.1226
67	10	9.2297	1.5723
67	11	8.2908	4.9365
67	13	13.2967	2.7430
67	14	13.7961	2.9906
67	17	8.7228	5.9566
67	24	9.8107	3.1900
67	26	24.6089	3.9195
67	27	16.2198	7.9916
67	28	20.9406	9.8003
67	29	9.0171	1.6629
67	31	9.5373	4.5880
67	33	9.9261	0.8135
67	37	15.8932	4.0315
67	40	16.7909	3.9864
67	42	23.2812	0.9109
67	43	10.1770	5.6239
67	45	10.6139	7.2057
67	46	3.4840	7.4208
67	47	6.5390	0.6076
67	48	10.4980	4.6834
67	49	11.7834	7.2843
67	50	25.7930	5.4246
67	51	10.7456	6.2657
67	52	6.8091	0.9211
67	53	9.7952	5.7612
67	55	5.2346	8.6045
67	56	8.9011	8.3709
67	57	12.5071	5.5355
67	58	9.2182	4.5080
67	60	5.2828	1.4551
67	61	12.5450	3.5623
67	62	14.3266	7.4715
67	63	18.0911	6.8593
67	64	8.7993	4.2988
67	67	15.3980	5.5667
67	68	19.0008	8.7532
67	70	10.5385	8.4983
67	72	14.6202	3.6348
67	74	19.6783	5.9883
67	75	8.9571	4.8879
67	76	19.4056	7.4205
67	77	13.6292	3.8995
67	78	8.2713	5.6418
67	79	5.9969	5.9875
67	80	13.3828	0.7012
67	81	8.6578	2.7035
67	82	16.1353	4.3428
67	85	28.2926	2.9931
67	86	4.1556	9.6470
67	87	7.0983	6.9788
67	88	12.5924	4.9278
67	90	21.1346	5.2945
67	91	9.8282	1.2381
67	92	3.0596	1.2121
67	93	10.7310	2.5967
67	96	17.9537	6.6506
67	97	11.7260	8.8991
68	1	17.9945	8.0906
68	2	10.6138	6.9952
68	4	9.3187	6.9736
68	6	15.1204	6.0125
68	9	13.2869	2.3272
68	10	9.7360	1.4719
68	11	8.4274	4.9136
68	13	13.3769	2.6958
68	14	14.0130	3.2713
68	17	8.8248	6.0856
68	24	9.9930	3.2026
68	26	24.6480	3.6874
68	27	16.5733	8.1182
68	28	21.3187	9.9387
68	29	9.2053	1.8099
68	31	9.8797	4.6179
68	33	10.2776	0.6059
68	37	15.9465	3.9014
68	40	16.8554	4.1866
68	42	23.1183	0.6082
68	43	10.0993	5.6074
68	45	11.1116	7.2790
68	46	3.5880	7.4921
68	47	6.7587	0.7909
68	48	10.4325	5.0541
68	49	12.0336	7.3526
68	50	26.3254	5.4780
68	51	10.5781	5.8449
68	52	6.8566	0.8353
68	53	10.1845	5.7105
68	55	5.3601	8.4080
68	56	9.0065	7.9563
68	57	12.9981	5.2799
68	58	9.7246	4.5952
68	60	5.1753	1.3023
68	61	12.7178	3.5433
68	62	14.9062	7.2548
68	63	18.2192	7.1018
68	64	8.8782	4.4769
68	67	15.7554	5.8382
68	68	19.1781	8.7927
68	70	10.6547	8.4818
68	72	15.1785	3.5884
68	74	19.8969	6.0120
68	75	9.4428	4.9959
68	76	19.5264	7.4125
68	77	14.0158	4.1728
68	78	8.5358	5.5862
68	79	6.0866	5.9068
68	80	13.7327	0.5756
68	81	9.0342	2.8460
68	82	16.1651	4.2994
68	86	4.4402	9.5858
68	87	7.4487	7.1483
68	88	12.6383	4.9979
68	90	21.7293	5.1193
68	91	9.8093	1.2305
68	92	3.2851	1.4029
68	93	11.3168	2.9089
68	96	18.0251	6.5920
68	97	11.8157	9.0530
69	1	18.3024	7.8193
69	2	10.8490	6.9982
69	4	9.3545	7.0172
69	6	15.2088	5.9759
69	9	13.4612	2.1958
69	10	9.9354	1.6851
69	11	8.8107	4.9143
69	13	13.2878	2.5170
69	14	14.1739	3.2265
69	17	9.0934	6.0783
69	22	1.9117	1.1544
69	23	4.3307	5.2590
69	24	9.7951	3.4961
69	26	25.0591	3.9863
69	27	16.7214	7.8452
69	28	21.5322	9.6853
69	29	9.4168	1.9336
69	31	10.0251	4.5543
69	33	10.3489	0.7992
69	37	16.3940	3.6646
69	40	16.9480	4.1623
69	42	23.1869	0.4818
69	43	10.1361	5.7369
69	45	11.0052	7.1099
69	46	3.7294	7.3315
69	47	7.1307	0.8576
69	48	10.6178	4.7903
69	49	12.6288	7.1462
69	50	26.6131	5.5267
69	51	11.0824	5.7685
69	52	7.2522	0.9256
69	53	10.5452	5.7729
69	55	5.4857	8.2859
69	56	9.0896	8.2346
69	57	13.1659	5.1770
69	58	9.9716	4.8079
69	60	5.3412	1.4305
69	61	13.0090	3.5239
69	62	15.3108	7.3410
69	63	18.8691	7.1229
69	64	9.3727	4.3649
69	67	15.9257	6.0445
69	68	19.2923	8.8475
69	70	10.8329	8.4852
69	72	15.5658	3.5409
69	74	20.1251	6.0519
69	75	9.4860	4.7351
69	76	19.7871	7.5533
69	77	14.0202	4.1390
69	78	8.5293	5.5133
69	79	6.2923	5.9639
69	80	14.0478	0.6238
69	81	9.6173	2.9848
69	82	16.3148	4.2662
69	86	4.8391	9.5954
69	87	7.5354	7.2661
69	88	12.5952	4.8551
69	90	21.9833	5.0809
69	91	10.0182	1.2763
69	92	3.4701	1.2699
69	93	11.4752	3.0469
69	96	18.4371	6.9315
69	97	11.9718	8.9775
70	1	18.5082	7.8048
70	2	11.0535	6.8697
70	4	9.6615	6.8894
70	6	15.3489	5.7527
70	9	13.7502	2.3620
70	10	10.0829	1.8272
70	11	9.0370	4.8805
70	13	13.6731	2.7349
70	14	14.4669	3.2590
70	17	9.1999	6.0392
70	22	2.1625	1.1479
70	23	4.1838	5.1567
70	24	10.3190	3.3615
70	26	25.1897	3.8199
70	27	16.8802	7.8024
70	29	9.5794	1.8075
70	31	10.5888	4.5996
70	33	10.2311	0.6706
70	37	16.8408	3.7747
70	40	17.1562	4.2746
70	43	10.6948	5.6276
70	45	11.0868	7.0650
70	46	4.0517	7.2477
70	47	7.2228	0.7165
70	48	10.8314	4.9096
70	49	12.9995	7.1089
70	50	27.0208	5.6375
70	51	11.2108	5.7650
70	52	7.5620	1.0345
70	53	10.8975	5.9065
70	55	5.9440	8.3604
70	56	9.2944	8.3092
70	57	13.2630	5.1638
70	58	10.4598	4.6985
70	60	5.4343	1.4141
70	61	13.2119	3.7351
70	62	15.4444	7.2279
70	63	19.0724	7.2972
70	64	9.3700	4.4553
70	67	16.5343	5.9777
70	68	19.5727	8.7147
70	70	10.9747	8.3175
70	72	15.7518	3.4169
70	74	20.2642	5.8286
70	75	9.4731	4.7792
70	76	20.3395	7.4947
70	77	14.4974	4.2902
70	78	8.6664	5.5504
70	79	6.3760	5.7874
70	80	14.3661	0.5643
70	81	9.7392	2.9710
70	82	16.4959	4.0335
70	86	5.1784	9.4398
70	87	7.5820	7.2114
70	88	12.8995	4.7609
70	90	22.3650	5.0118
70	91	10.4570	1.3317
70	92	3.6909	1.2239
70	93	12.0104	3.1655
70	94	6.9878	9.2013
70	96	18.7043	6.9682
70	97	12.4043	9.2092
71	1	18.8540	7.8520
71	2	11.3430	7.0184
71	3	5.5985	2.3508
71	4	9.7756	6.9410
71	6	15.4691	5.7100
71	9	13.7435	2.2025
71	10	10.2896	1.7240
71	11	8.9859	4.9298
71	13	13.7851	2.7078
71	14	14.7022	3.1896
71	17	9.3858	5.9596
71	22	2.4463	1.0124
71	23	4.5147	5.0844
71	24	10.5045	3.4301
71	26	25.5762	4.0358
71	27	17.0451	7.8557
71	29	9.4941	1.9448
71	31	10.8483	4.3202
71	33	10.4585	0.8343
71	35	6.2952	4.1435
71	37	17.0524	3.8093
71	40	17.2206	4.5330
71	43	10.9004	5.7253
71	45	11.3293	6.8349
71	46	4.1725	7.1909
71	47	7.6623	0.8267
71	48	10.8740	4.8829
71	49	13.4570	6.9124
71	50	27.3379	5.7463
71	51	11.3778	5.5850
71	52	7.5741	1.0186
71	53	11.0181	5.8086
71	55	6.0338	8.0402
71	56	9.5865	8.1200
71	57	13.8713	5.0555
71	58	10.8657	4.9079
71	60	5.7595	1.5182
71	61	13.1708	3.8302
71	62	15.8492	7.1817
71	63	19.3099	7.5465
71	64	9.5687	4.5297
71	67	16.8130	6.0857
71	68	19.8114	8.7308
71	70	11.3550	8.0741
71	72	16.2527	3.3853
71	74	20.3254	5.9366
71	75	10.0076	4.7338
71	76	20.4999	7.8217
71	77	14.5799	4.1595
71	78	8.7033	5.3371
71	79	6.5098	5.8353
71	80	14.3997	0.6796
71	81	10.2796	3.1133
71	82	16.6882	4.1732
71	86	5.8758	9.4447
71	87	7.9362	7.1502
71	88	13.0237	4.8366
71	90	23.0253	4.8856
71	91	10.4621	1.2340
71	92	4.2296	1.3696
71	93	12.3583	3.2861
71	94	7.2049	9.2626
71	96	19.1078	6.8592
71	97	12.4599	8.9023
72	1	19.1016	7.6720
72	2	11.3116	7.1224
72	3	5.6912	2.6611
72	4	9.8899	6.5900
72	6	15.5935	5.8466
72	9	14.1097	2.3677
72	10	10.4204	1.7133
72	11	9.2547	4.8177
72	13	13.8898	2.7774
72	14	14.6516	3.1996
72	17	9.6764	6.1613
72	22	2.6341	1.1876
72	23	4.6167	5.2981
72	24	10.5820	3.3962
72	25	9.5019	6.1717
72	26	25.9734	3.9524
72	27	17.1845	7.7834
72	29	9.6478	1.9160
72	31	11.0344	4.3278
72	33	10.4495	0.9455
72	35	6.6861	4.1809
72	37	17.2636	3.6424
72	40	17.9397	4.6086
72	43	10.9961	5.7987
72	45	11.3112	6.9042
72	46	4.6410	7.2840
72	47	8.0041	0.8550
72	48	11.3826	5.0028
72	49	13.7184	6.9410
72	51	11.4457	5.6720
72	52	7.8487	0.9821
72	53	11.4522	5.8316
72	55	6.1250	8.3563
72	56	9.7220	8.1099
72	57	14.1988	5.0439
72	58	11.3565	4.9511
72	60	5.5876	1.6234
72	61	13.5737	3.7531
72	62	16.3742	7.3222
72	63	19.8111	7.5452
72	64	9.7757	4.5540
72	67	17.0767	6.2487
72	68	19.8686	8.7034
72	70	11.6014	7.9779
72	72	16.9423	3.2443
72	74	20.3835	6.0438
72	75	10.3082	4.7557
72	76	20.6138	7.8629
72	77	14.5158	4.3262
72	78	9.0678	5.4604
72	79	6.6447	5.9597
72	80	14.8377	0.6030
72	81	10.6272	3.5719
72	82	16.8893	4.0323
72	83	6.1445	9.2123
72	86	5.9786	9.3916
72	87	8.0546	7.3049
72	88	13.1763	4.7273
72	90	23.3098	4.4105
72	91	10.4705	1.4391
72	92	4.5774	1.2454
72	93	12.7558	3.4204
72	94	7.3909	9.0865
72	96	19.3831	6.9715
72	97	12.8477	8.9798
73	1	19.2774	7.8751
73	2	11.4701	6.8476
73	3	5.9227	2.6501
73	4	10.2873	6.7141
73	6	15.5986	5.7522
73	9	14.2543	2.1924
73	10	10.7173	2.0786
73	11	9.6388	4.6959
73	13	14.0399	2.7707
73	14	14.9223	3.2568
73	17	9.7747	5.9885
73	22	2.8798	1.1959
73	23	4.8311	5.3663
73	24	10.5942	3.4201
73	25	9.7900	6.1613
73	26	26.3514	3.9334
73	27	17.4000	7.9532
73	29	9.8823	1.9857
73	31	11.5246	4.4251
73	33	10.4435	0.9500
73	35	6.7581	4.2644
73	37	17.6279	3.4788
73	40	17.8214	4.6449
73	43	11.0274	5.9834
73	45	11.6569	6.8888
73	46	4.6815	7.2871
73	47	8.3002	0.8980
73	48	11.0614	5.2127
73	49	14.1319	7.0334
73	51	11.5788	5.5676
73	52	7.9708	1.1604
73	53	11.7681	5.7226
73	55	6.4425	8.1844
73	56	9.8916	8.1524
73	57	14.4744	5.0577
73	58	11.4131	5.1435
73	59	0.9302	9.3693
73	60	6.0521	1.7191
73	61	13.6319	3.7432
73	62	16.8607	7.1276
73	63	20.2141	7.7937
73	64	9.9706	4.6703
73	67	17.3584	6.3313
73	68	19.9527	8.8932
73	70	12.0389	8.0492
73	72	17.1614	3.1960
73	74	20.9793	5.9872
73	75	10.2848	4.6315
73	76	20.9391	7.9096
73	77	14.8540	4.0303
73	78	9.1867	5.2225
73	79	6.9020	6.1408
73	80	14.9836	0.5655
73	81	10.9298	3.2735
73	82	16.9584	3.7661
73	83	6.5603	9.4936
73	86	6.1183	9.5664
73	87	8.3580	7.1098
73	88	13.1468	4.7605
73	90	23.6705	4.7395
73	91	10.4427	1.3067
73	92	4.7830	1.2461
73	93	13.0930	3.4944
73	94	7.3518	9.1275
73	96	19.6063	6.6547
73	97	13.0245	8.9986
73	98	8.5350	9.5228
74	1	19.6792	7.8471
74	2	11.6928	7.0070
74	3	5.9975	2.6183
74	4	10.4201	6.5204
74	6	15.7396	5.6881
74	9	14.4661	2.2956
74	10	10.6971	1.8812
74	11	9.7246	4.7789
74	13	14.1396	2.6228
74	14	15.1324	3.4049
74	17	9.9154	6.1319
74	22	3.1817	1.2066
74	23	4.9096	5.3676
74	24	10.8194	3.6793
74	25	10.3536	6.1314
74	26	26.5131	4.1942
74	27	17.3831	7.7994
74	29	9.9585	2.0189
74	31	11.7898	4.5418
74	33	10.5619	0.8831
74	35	6.8757	4.2709
74	37	17.8740	3.5761
74	40	18.1458	4.7227
74	43	11.2423	5.8675
74	45	11.9520	6.7094
74	46	4.9278	6.9603
74	47	8.4861	0.8427
74	48	11.4632	5.0220
74	49	14.4882	6.8720
74	51	11.8230	5.3119
74	52	8.3663	1.1859
74	53	12.2273	6.0181
74	55	6.6232	8.0180
74	56	10.2184	8.4281
74	57	14.7577	4.8673
74	58	12.0041	5.4551
74	59	1.3312	9.0765
74	60	6.0419	1.8609
74	61	14.0058	3.6740
74	62	17.0987	7.0943
74	63	20.3913	7.9137
74	64	9.9720	4.8135
74	65	2.0573	8.2101
74	67	17.6545	6.7483
74	68	20.4219	8.8109
74	70	12.0595	7.7608
74	72	17.5813	3.2822
74	74	21.1123	6.2274
74	75	10.4752	4.5563
74	76	21.2078	8.0017
74	77	15.0684	4.2823
74	78	9.3320	5.2214
74	79	6.9671	6.0466
74	80	15.2817	0.6243
74	81	11.3405	3.3489
74	82	16.9551	3.7826
74	83	7.0477	9.4088
74	86	6.6930	9.6706
74	87	8.6503	7.4057
74	88	13.2520	4.5226
74	90	24.1961	4.5043
74	91	10.7952	1.3366
74	92	4.8518	1.5912
74	93	13.4193	3.6556
74	94	7.5991	9.1503
74	96	19.7275	6.7915
74	97	13.1718	9.0496
74	98	8.9083	9.4685
75	1	20.0322	7.7724
75	2	11.8810	7.0412
75	3	5.9865	2.5465
75	4	10.6265	6.6423
75	6	16.0251	5.4071
75	9	14.4951	2.3994
75	10	11.0727	2.0237
75	11	9.9712	4.8395
75	13	14.2690	2.5553
75	14	15.4003	3.4719
75	17	9.9054	6.2065
75	22	3.3340	1.2694
75	23	5.2345	5.4628
75	24	11.1565	3.5848
75	25	10.6586	6.1639
75	26	27.1273	4.1112
75	27	17.7435	7.6310
75	29	10.3403	2.2606
75	31	12.1726	4.2792
75	33	10.7131	1.1051
75	35	7.2389	4.4433
75	37	18.2260	3.3917
75	40	18.5065	5.0208
75	43	11.1372	5.7104
75	45	11.8972	6.9545
75	46	5.3120	7.2755
75	47	8.6458	0.9972
75	48	11.4569	5.2014
75	49	14.8705	6.8228
75	51	11.8524	5.2861
75	52	8.6530	1.1066
75	53	12.4487	5.8992
75	55	6.8441	7.8747
75	56	10.1489	8.0328
75	57	14.9661	4.7371
75	58	12.6098	5.1758
75	59	1.3844	9.1819
75	60	6.2036	1.9862
75	61	14.2788	3.6912
75	62	17.4400	6.9725
75	63	20.9593	8.0818
75	64	10.0532	4.7252
75	65	2.5508	8.1380
75	67	17.6904	6.9396
75	68	20.4078	8.6910
75	70	12.3368	7.7557
75	72	18.1523	3.3196
75	74	21.2642	6.3363
75	75	10.6922	4.8131
75	76	21.6347	8.1188
75	77	15.4971	4.1511
75	78	9.4860	5.1721
75	79	7.2062	6.1051
75	80	15.4960	0.7641
75	81	11.9273	3.5237
75	82	17.2140	3.6565
75	83	7.4429	9.4083
75	86	7.0731	9.5172
75	87	8.6363	7.2517
75	88	13.4613	4.4595
75	90	24.4478	4.4610
75	91	10.8088	1.3065
75	92	5.0882	1.4776
75	93	13.8685	3.9588
75	94	7.8860	9.1546
75	96	20.1310	6.8479
75	97	13.2838	9.0185
75	98	9.1470	9.4880
76	1	20.0937	7.7513
76	2	12.0329	7.0190
76	3	6.3386	2.5894
76	4	11.0194	6.2255
76	6	15.9442	5.5353
76	9	14.5526	2.3154
76	10	11.3901	2.0401
76	11	10.1205	4.6889
76	13	14.3387	2.6429
76	14	15.4377	3.5295
76	17	10.0200	6.1104
76	20	4.0246	8.7216
76	22	3.7315	1.3800
76	23	5.4357	5.5488
76	24	10.9707	3.7326
76	25	10.9910	6.3292
76	26	27.3298	4.2554
76	27	18.0791	7.7921
76	29	10.5146	2.2022
76	31	12.6694	4.4904
76	33	10.8143	1.0121
76	35	7.3114	4.4123
76	37	18.3884	3.3520
76	40	18.5336	5.1276
76	43	11.5446	6.0389
76	45	12.1535	6.8358
76	46	5.5389	6.8777
76	47	9.0702	1.0101
76	48	11.6737	4.9769
76	49	15.3453	6.6004
76	51	12.0528	5.2505
76	52	8.8885	1.1060
76	53	12.7192	5.9458
76	55	6.8550	7.9027
76	56	10.4586	8.0819
76	57	15.4498	4.5070
76	58	12.6194	5.3148
76	59	1.5857	9.1805
76	60	6.3404	1.8895
76	61	14.3780	3.7190
76	62	17.6993	7.1624
76	63	21.0259	8.1321
76	64	10.4421	4.7164
76	65	3.0081	8.2691
76	67	18.2304	6.7085
76	68	20.4527	8.9611
76	70	12.5455	7.4524
76	72	18.3937	3.1869
76	74	21.4388	6.4138
76	75	10.9351	4.6250
76	76	21.7309	8.2361
76	77	15.5585	4.1503
76	78	9.6396	5.0014
76	79	7.3880	5.8810
76	80	15.4966	0.7255
76	81	12.0854	3.6170
76	82	17.2566	3.6897
76	83	7.7652	9.2771
76	86	7.2958	9.6699
76	87	8.9712	7.4198
76	88	13.5185	4.8649
76	90	24.7720	4.2392
76	91	11.0296	1.2145
76	92	5.4382	1.2112
76	93	14.1976	3.9297
76	94	8.1619	9.2755
76	96	20.4519	6.9065
76	97	13.6741	9.1298
76	98	9.6378	9.2431
77	1	20.6195	7.6627
77	2	12.0773	6.9033
77	3	6.5440	2.7321
77	4	10.9175	6.2640
77	6	16.2037	5.5077
77	9	14.6306	2.5111
77	10	11.4819	2.2147
77	11	10.3344	4.8295
77	13	14.5202	2.6006
77	14	15.5571	3.5302
77	17	10.5055	6.0316
77	20	4.3897	8.9133
77	22	3.8567	1.3902
77	23	5.5220	5.5701
77	24	11.3479	3.7458
77	25	11.2065	6.3356
77	26	27.6438	4.1234
77	27	17.9897	7.8400
77	29	10.5241	2.3721
77	31	13.2277	4.4280
77	33	11.0276	1.3483
77	35	7.4684	4.5343
77	37	18.9935	3.1561
77	40	19.0306	5.3607
77	43	11.6789	5.8640
77	45	12.5136	6.6228
77	46	5.7215	6.9946
77	47	9.1651	1.1059
77	48	12.0253	5.1614
77	49	15.6142	6.6005
77	51	11.8669	5.3396
77	52	8.8395	1.0554
77	53	12.7740	5.8579
77	55	7.2395	7.7677
77	56	10.6788	8.3173
77	57	15.8445	4.4493
77	58	12.9732	5.7952
77	59	1.7785	9.4765
77	60	6.7365	1.9667
77	61	14.5079	3.5254
77	62	18.0368	7.1051
77	63	21.4491	8.3280
77	64	10.5328	4.8974
77	65	3.3756	8.1472
77	67	18.3707	7.1564
77	68	20.6549	8.7903
77	70	12.7327	7.4366
77	72	18.9999	3.2296
77	74	21.6247	6.3396
77	75	10.9915	4.7698
77	76	21.8509	8.2500
77	77	15.5373	4.3011
77	78	9.8780	5.1979
77	79	7.3128	6.0194
77	80	15.8717	0.7620
77	81	12.3978	3.8557
77	82	17.4335	3.5844
77	83	8.1040	9.3016
77	86	7.8412	9.3831
77	87	9.1275	7.4667
77	88	13.6349	4.5098
77	90	25.5167	4.0736
77	91	11.1430	1.4579
77	92	5.5681	1.3294
77	93	14.6250	4.0613
77	94	8.0170	8.9481
77	96	20.5366	6.8763
77	97	14.1279	9.0023
77	98	9.9314	9.3927
78	1	20.7763	7.6811
78	2	12.3624	6.9956
78	3	6.7715	2.8057
78	4	11.3136	5.9851
78	6	16.2842	5.6808
78	9	14.8170	2.4283
78	10	11.7910	2.2072
78	11	10.4773	4.6401
78	13	14.4920	2.6611
78	14	15.8729	3.5926
78	17	10.5114	6.1126
78	20	4.4710	8.7451
78	22	4.1609	1.6362
78	23	5.6544	5.5793
78	24	11.6387	3.8630
78	25	11.7861	6.3329
78	26	27.9556	4.3406
78	27	18.2756	7.7825
78	29	10.4855	2.3915
78	31	13.5419	4.2253
78	33	11.1417	1.4444
78	35	7.5595	4.4178
78	37	19.1779	3.0986
78	40	19.3931	5.1956
78	43	11.6494	5.8758
78	45	12.4666	6.6099
78	46	6.0024	6.8929
78	47	9.2187	0.8570
78	48	12.1443	5.3681
78	49	15.9739	6.4889
78	51	12.2245	5.2243
78	52	9.1159	1.2163
78	53	13.2732	5.8822
78	55	7.4377	7.7737
78	56	11.0147	8.2712
78	57	16.3069	4.1778
78	58	13.2810	5.6535
78	59	1.8434	9.2132
78	60	6.6788	1.9895
78	61	14.6719	3.6219
78	62	18.4912	6.8127
78	63	21.8001	8.5785
78	64	10.5722	4.8902
78	65	3.9147	8.3859
78	67	18.7831	7.2083
78	68	21.0630	8.9299
78	70	13.0163	7.3351
78	72	19.2424	2.8098
78	74	21.8322	6.2564
78	75	11.1960	4.6133
78	76	22.4600	8.4196
78	77	15.7613	4.3144
78	78	10.1628	5.1739
78	79	7.5870	5.8966
78	80	16.0790	0.6615
78	81	12.8760	3.7914
78	82	17.4745	3.4361
78	83	8.5631	9.3887
78	86	8.1096	9.5100
78	87	9.3731	7.5346
78	88	13.6397	4.5845
78	90	25.8171	3.8761
78	91	11.2267	1.2431
78	92	5.8686	1.2893
78	93	14.7562	4.0780
78	94	8.4349	9.0922
78	96	20.7837	6.9588
78	97	14.3097	9.0109
78	98	9.9995	9.1039
79	1	21.1421	7.5898
79	2	12.5236	6.8004
79	3	6.8171	2.8091
79	4	11.3939	6.1286
79	5	2.5654	2.2877
79	6	16.2841	5.5422
79	9	15.1123	2.3203
79	10	11.9474	2.3006
79	11	10.7119	4.6417
79	13	14.8413	2.7480
79	14	16.0634	3.5609
79	17	10.8779	6.0207
79	20	4.7953	8.9668
79	22	4.2946	1.5879
79	23	5.8005	5.7610
79	24	11.5985	3.7872
79	25	11.8978	6.5710
79	26	28.2806	4.1704
79	27	18.5383	7.8956
79	29	10.8984	2.2769
79	31	13.9615	4.1371
79	33	11.3168	1.2806
79	35	7.5878	4.6229
79	37	19.7418	2.7945
79	40	19.6178	5.3657
79	43	12.0138	5.8996
79	45	12.4491	6.5509
79	46	6.1720	6.7911
79	47	9.7706	1.0317
79	48	12.0428	5.3789
79	49	16.3886	6.4246
79	51	12.5312	5.1530
79	52	9.4327	1.3264
79	53	13.7519	5.8790
79	55	7.5437	7.9515
79	56	11.0371	8.0619
79	57	16.4876	4.3234
79	58	13.6699	5.6636
79	59	2.0705	9.3114
79	60	6.5586	2.1472
79	61	14.7355	3.8727
79	62	18.6785	7.1131
79	63	22.0936	8.3435
79	64	10.7990	4.8967
79	65	4.3346	8.1429
79	67	19.0947	7.2541
79	68	21.2495	8.9378
79	70	13.2939	7.3129
79	71	9.0905	0.8695
79	72	19.7283	3.2368
79	74	21.9134	6.4499
79	75	11.0889	4.7210
79	76	22.5593	8.5539
79	77	16.1357	4.2296
79	78	10.2589	5.0749
79	79	7.6678	6.0171
79	80	16.5303	0.8393
79	81	13.2981	4.1192
79	82	17.6379	3.3853
79	83	8.8689	9.1504
79	86	8.4288	9.5605
79	87	9.3940	7.4291
79	88	13.7859	4.5912
79	90	26.1043	3.9675
79	91	11.3442	1.4006
79	92	6.0602	1.3543
79	93	15.4038	4.2096
79	94	8.4378	9.0484
79	96	21.0583	6.9032
79	97	14.2922	9.2243
79	98	10.6256	9.1465
80	1	21.3829	7.5952
80	2	12.5449	7.1617
80	3	7.0546	2.7080
80	4	11.6978	6.2254
80	5	2.5691	2.2491
80	6	16.4869	5.4358
80	9	15.3766	2.3857
80	10	12.0819	2.1720
80	11	10.7323	4.6328
80	13	14.9291	2.5699
80	14	16.3179	3.8532
80	15	2.2526	8.2051
80	17	10.7808	6.0094
80	20	5.1170	8.6746
80	22	4.7231	1.4784
80	23	6.0504	5.8090
80	24	11.8228	3.8759
80	25	12.2882	6.4061
80	26	28.6135	4.3390
80	27	18.5349	7.8009
80	29	11.0421	2.6264
80	31	14.0568	4.3560
80	33	11.3371	1.3853
80	35	7.7127	4.4220
80	37	19.9035	2.7919
80	38	8.4023	1.9559
80	40	19.5048	5.5491
80	43	12.0715	6.0112
80	45	12.9007	6.5809
80	46	6.4683	6.7504
80	47	10.0275	1.0678
80	48	12.2259	5.1243
80	49	16.7928	6.2366
80	51	12.5425	5.0383
80	52	9.4805	1.2980
80	53	13.9187	5.7461
80	55	7.8382	7.6796
80	56	11.2501	8.2755
80	57	16.7638	4.1642
80	58	14.2723	5.7182
80	59	2.1918	9.2244
80	60	7.1132	2.2349
80	61	14.9842	3.6009
80	62	19.1155	6.9219
80	63	22.4779	8.5999
80	64	11.2012	4.9299
80	65	4.9516	8.1937
80	67	19.2978	7.4013
80	68	21.3636	8.8395
80	70	13.5557	7.1127
80	71	9.1435	1.1629
80	72	20.0672	2.9505
80	74	22.3845	6.4604
80	75	11.4892	4.6160
80	76	22.9528	8.7719
80	77	16.3712	4.3989
80	78	10.1667	5.0307
80	79	8.1001	5.9665
80	80	16.5551	0.9144
80	81	13.6752	4.2534
80	82	17.7740	3.2457
80	83	9.4701	9.1739
80	86	8.9041	9.4521
80	87	9.6787	7.7568
80	88	14.0363	4.6152
80	90	26.6184	4.0541
80	91	11.4202	1.4298
80	92	6.3662	1.3128
80	93	15.6367	4.3118
80	94	8.6537	9.1947
80	96	21.2871	7.1495
80	97	14.6591	9.0573
80	98	11.0013	9.0120
81	1	21.4608	7.6187
81	2	12.8037	7.0005
81	3	7.0808	2.7735
81	4	11.7621	5.8383
81	5	2.8594	2.3920
81	6	16.8514	5.4018
81	9	15.4555	2.6706
81	10	12.4334	2.1378
81	11	10.9244	4.6173
81	13	14.9107	2.7051
81	14	16.2233	3.5950
81	15	2.5512	8.1161
81	17	10.8699	6.1445
81	20	5.3006	8.7846
81	22	5.0803	1.6670
81	23	6.2805	5.6623
81	24	11.9949	4.1279
81	25	12.6358	6.4660
81	27	18.6453	7.7253
81	29	11.1172	2.5349
81	31	14.3083	4.1840
81	33	11.4782	1.4504
81	35	7.8432	4.7405
81	37	20.1356	2.7706
81	38	8.4041	1.8760
81	40	19.7346	5.6717
81	43	12.4801	6.1158
81	45	13.0426	6.4342
81	46	6.7306	6.7692
81	47	10.2886	1.0110
81	48	12.3967	5.3862
81	49	17.3041	6.2478
81	51	12.5480	4.9487
81	52	9.7823	1.1950
81	53	14.2560	5.9631
81	55	8.0578	7.5715
81	56	11.5025	8.2061
81	57	17.1278	4.2214
81	58	14.4498	5.9891
81	59	2.4030	9.1986
81	60	7.0370	2.1414
81	61	15.1551	3.5740
81	62	19.7150	6.7586
81	63	22.6462	8.7011
81	64	11.2279	5.0213
81	65	5.3964	8.3332
81	67	19.5977	7.7304
81	68	21.5182	8.9406
81	70	13.5623	7.0473
81	71	9.3147	1.0696
81	72	20.3757	3.0291
81	74	22.5029	6.3242
81	75	11.7572	4.6546
81	76	23.1060	8.6987
81	77	16.3531	4.1022
81	78	10.5192	5.0631
81	79	8.1631	6.0036
81	80	16.6404	0.7638
81	81	14.2734	4.3856
81	82	17.9624	3.4294
81	83	9.7709	9.2773
